session_id,game_id,device,source,viewed_ticket_page,added_to_cart,checkout_started,purchased
8790,6,Desktop,Paid Search,1,1,1,1
8791,6,Mobile,Paid Search,1,0,0,0
8792,6,Desktop,Social,1,0,0,0
8793,6,Tablet,Paid Search,1,1,0,0
8794,6,Mobile,Paid Search,1,1,0,0
8795,6,Desktop,Email,1,1,0,0
8796,6,Tablet,Paid Search,1,0,0,0
8797,6,Tablet,Organic,1,0,0,0
8798,6,Mobile,Email,1,0,0,0
8799,6,Desktop,Email,1,0,0,0
8800,6,Mobile,Paid Search,1,1,1,1
8801,6,Desktop,Email,1,1,1,1
8802,6,Desktop,Paid Search,1,1,0,0
8803,6,Mobile,Email,1,1,0,0
8804,6,Tablet,Organic,1,0,0,0
8805,6,Desktop,Email,1,0,0,0
8806,6,Tablet,Direct,1,0,0,0
8807,6,Tablet,Direct,1,0,0,0
8808,6,Mobile,Email,1,1,1,1
8809,6,Mobile,Paid Search,1,1,1,1
8810,6,Mobile,Organic,1,0,0,0
8811,6,Mobile,Direct,1,1,1,1
8812,6,Mobile,Email,1,1,0,0
8813,6,Mobile,Email,1,1,0,0
8814,6,Desktop,Direct,1,1,1,1
8815,6,Desktop,Social,1,1,1,0
8816,6,Mobile,Organic,1,1,1,0
8817,6,Mobile,Email,1,0,0,0
8818,6,Desktop,Direct,1,1,0,0
8819,6,Mobile,Paid Search,1,0,0,0
8820,6,Mobile,Social,1,0,0,0
8821,6,Mobile,Email,1,1,0,0
8822,6,Desktop,Social,1,1,0,0
8823,6,Mobile,Email,1,1,0,0
8824,6,Mobile,Social,1,1,1,1
8825,6,Mobile,Email,1,1,1,1
8826,6,Desktop,Direct,1,0,0,0
8827,6,Mobile,Social,1,1,0,0
8828,6,Mobile,Organic,1,0,0,0
8829,6,Desktop,Paid Search,1,0,0,0
8830,6,Desktop,Email,1,1,0,0
8831,6,Desktop,Social,1,0,0,0
8832,6,Desktop,Paid Search,1,0,0,0
8833,6,Mobile,Organic,1,0,0,0
8834,6,Desktop,Email,1,0,0,0
8835,6,Desktop,Paid Search,1,1,0,0
8836,6,Desktop,Email,1,1,0,0
8837,6,Tablet,Paid Search,1,0,0,0
8838,6,Mobile,Organic,1,0,0,0
8839,6,Desktop,Organic,1,1,0,0
8840,6,Tablet,Paid Search,1,0,0,0
8841,6,Mobile,Social,1,0,0,0
8842,6,Desktop,Direct,1,0,0,0
8843,6,Tablet,Organic,1,1,1,1
8844,6,Mobile,Email,1,0,0,0
8845,6,Mobile,Social,1,0,0,0
8846,6,Mobile,Organic,1,0,0,0
8847,6,Desktop,Email,1,0,0,0
8848,6,Desktop,Social,1,0,0,0
8849,6,Tablet,Organic,1,0,0,0
8850,6,Desktop,Organic,1,0,0,0
8851,6,Desktop,Paid Search,1,0,0,0
8852,6,Mobile,Organic,1,1,0,0
8853,6,Mobile,Organic,1,0,0,0
8854,6,Mobile,Email,1,1,0,0
8855,6,Mobile,Organic,1,1,1,0
8856,6,Mobile,Social,1,0,0,0
8857,6,Mobile,Email,1,1,1,1
8858,6,Mobile,Paid Search,1,0,0,0
8859,6,Desktop,Direct,1,1,1,1
8860,6,Mobile,Email,1,1,1,1
8861,6,Mobile,Organic,1,0,0,0
8862,6,Mobile,Paid Search,1,0,0,0
8863,6,Desktop,Organic,1,1,1,0
8864,6,Desktop,Paid Search,1,1,1,1
8865,6,Mobile,Organic,1,1,1,1
8866,6,Desktop,Paid Search,1,1,1,0
8867,6,Tablet,Direct,1,1,1,1
8868,6,Mobile,Paid Search,1,1,1,1
8869,6,Mobile,Paid Search,1,0,0,0
8870,6,Mobile,Paid Search,1,0,0,0
8871,6,Desktop,Social,1,1,1,1
8872,6,Tablet,Paid Search,1,0,0,0
8873,6,Mobile,Organic,1,0,0,0
8874,6,Tablet,Email,1,1,0,0
8875,6,Desktop,Email,1,1,1,1
8876,6,Mobile,Social,1,0,0,0
8877,6,Desktop,Paid Search,1,0,0,0
8878,6,Mobile,Social,1,0,0,0
8879,6,Mobile,Email,1,0,0,0
8880,6,Mobile,Email,1,0,0,0
8881,6,Mobile,Social,1,0,0,0
8882,6,Desktop,Email,1,1,1,1
8883,6,Mobile,Paid Search,1,1,1,1
8884,6,Mobile,Paid Search,1,0,0,0
8885,6,Desktop,Organic,1,1,1,0
8886,6,Mobile,Organic,1,1,0,0
8887,6,Mobile,Paid Search,1,0,0,0
8888,6,Mobile,Organic,1,0,0,0
8889,6,Mobile,Organic,1,1,1,1
8890,6,Mobile,Email,1,1,1,1
8891,6,Mobile,Email,1,1,1,0
8892,6,Mobile,Organic,1,0,0,0
8893,6,Mobile,Direct,1,0,0,0
8894,6,Mobile,Email,1,0,0,0
8895,6,Desktop,Email,1,1,0,0
8896,6,Mobile,Organic,1,0,0,0
8897,6,Desktop,Organic,1,0,0,0
8898,6,Mobile,Social,1,1,1,1
8899,6,Desktop,Email,1,1,1,1
8900,6,Mobile,Organic,1,1,1,0
8901,6,Mobile,Organic,1,0,0,0
8902,6,Desktop,Social,1,0,0,0
8903,6,Tablet,Organic,1,0,0,0
8904,6,Desktop,Paid Search,1,1,1,0
8905,6,Mobile,Social,1,0,0,0
8906,6,Mobile,Social,1,0,0,0
8907,6,Mobile,Organic,1,1,1,1
8908,6,Mobile,Email,1,0,0,0
8909,6,Mobile,Social,1,1,1,0
8910,6,Desktop,Paid Search,1,1,1,0
8911,6,Mobile,Organic,1,0,0,0
8912,6,Mobile,Direct,1,1,1,0
8913,6,Desktop,Paid Search,1,0,0,0
8914,6,Mobile,Social,1,1,1,1
8915,6,Mobile,Organic,1,1,1,1
8916,6,Mobile,Paid Search,1,0,0,0
8917,6,Desktop,Paid Search,1,1,1,1
8918,6,Mobile,Paid Search,1,1,0,0
8919,6,Desktop,Organic,1,0,0,0
8920,6,Desktop,Organic,1,0,0,0
8921,6,Mobile,Organic,1,1,1,1
8922,6,Tablet,Social,1,0,0,0
8923,6,Mobile,Organic,1,1,1,1
8924,6,Desktop,Email,1,0,0,0
8925,6,Desktop,Paid Search,1,0,0,0
8926,6,Mobile,Direct,1,0,0,0
8927,6,Mobile,Direct,1,0,0,0
8928,6,Desktop,Email,1,1,1,0
8929,6,Mobile,Organic,1,0,0,0
8930,6,Mobile,Paid Search,1,0,0,0
8931,6,Desktop,Direct,1,0,0,0
8932,6,Mobile,Organic,1,0,0,0
8933,6,Mobile,Direct,1,1,0,0
8934,6,Mobile,Paid Search,1,0,0,0
8935,6,Mobile,Organic,1,1,1,1
8936,6,Mobile,Direct,1,0,0,0
8937,6,Desktop,Organic,1,1,0,0
8938,6,Mobile,Organic,1,1,1,1
8939,6,Desktop,Email,1,0,0,0
8940,6,Mobile,Social,1,1,1,0
8941,6,Desktop,Social,1,1,0,0
8942,6,Desktop,Direct,1,0,0,0
8943,6,Desktop,Paid Search,1,0,0,0
8944,6,Tablet,Paid Search,1,0,0,0
8945,6,Desktop,Direct,1,0,0,0
8946,6,Mobile,Organic,1,1,0,0
8947,6,Mobile,Email,1,0,0,0
8948,6,Mobile,Paid Search,1,0,0,0
8949,6,Tablet,Email,1,0,0,0
8950,6,Mobile,Social,1,1,1,1
8951,6,Desktop,Social,1,0,0,0
8952,6,Tablet,Social,1,1,1,1
8953,6,Desktop,Paid Search,1,0,0,0
8954,6,Mobile,Paid Search,1,1,0,0
8955,6,Mobile,Paid Search,1,0,0,0
8956,6,Desktop,Paid Search,1,1,0,0
8957,6,Desktop,Email,1,1,1,1
8958,6,Mobile,Organic,1,1,1,1
8959,6,Mobile,Paid Search,1,0,0,0
8960,6,Mobile,Paid Search,1,0,0,0
8961,6,Mobile,Organic,1,0,0,0
8962,6,Tablet,Email,1,0,0,0
8963,6,Mobile,Social,1,1,1,1
8964,6,Mobile,Social,1,0,0,0
8965,6,Mobile,Email,1,1,1,1
8966,6,Mobile,Direct,1,0,0,0
8967,6,Desktop,Social,1,1,0,0
8968,6,Mobile,Email,1,0,0,0
8969,6,Mobile,Organic,1,1,1,1
8970,6,Desktop,Paid Search,1,1,1,0
8971,6,Mobile,Paid Search,1,0,0,0
8972,6,Mobile,Paid Search,1,0,0,0
8973,6,Mobile,Organic,1,0,0,0
8974,6,Mobile,Paid Search,1,1,1,0
8975,6,Mobile,Paid Search,1,1,0,0
8976,6,Desktop,Social,1,0,0,0
8977,6,Mobile,Paid Search,1,0,0,0
8978,6,Mobile,Paid Search,1,0,0,0
8979,6,Mobile,Social,1,0,0,0
8980,6,Mobile,Social,1,0,0,0
8981,6,Desktop,Direct,1,0,0,0
8982,6,Desktop,Organic,1,0,0,0
8983,6,Desktop,Direct,1,0,0,0
8984,6,Mobile,Paid Search,1,0,0,0
8985,6,Mobile,Social,1,0,0,0
8986,6,Desktop,Email,1,1,0,0
8987,6,Mobile,Paid Search,1,0,0,0
8988,6,Mobile,Organic,1,1,1,1
8989,6,Tablet,Paid Search,1,1,1,1
8990,6,Tablet,Direct,1,0,0,0
8991,6,Desktop,Direct,1,0,0,0
8992,6,Mobile,Organic,1,1,1,1
8993,6,Mobile,Organic,1,0,0,0
8994,6,Desktop,Email,1,0,0,0
8995,6,Mobile,Organic,1,0,0,0
8996,6,Mobile,Direct,1,0,0,0
8997,6,Mobile,Email,1,1,0,0
8998,6,Desktop,Social,1,1,1,1
8999,6,Mobile,Paid Search,1,0,0,0
9000,6,Mobile,Direct,1,1,1,1
9001,6,Tablet,Email,1,0,0,0
9002,6,Tablet,Direct,1,0,0,0
9003,6,Tablet,Social,1,0,0,0
9004,6,Desktop,Direct,1,1,1,1
9005,6,Tablet,Social,1,1,0,0
9006,6,Mobile,Social,1,1,1,1
9007,6,Desktop,Social,1,1,1,0
9008,6,Mobile,Social,1,1,0,0
9009,6,Mobile,Organic,1,1,1,1
9010,6,Desktop,Email,1,1,1,1
9011,6,Mobile,Email,1,0,0,0
9012,6,Desktop,Direct,1,1,0,0
9013,7,Desktop,Organic,1,0,0,0
9014,7,Desktop,Organic,1,0,0,0
9015,7,Mobile,Direct,1,0,0,0
9016,7,Mobile,Paid Search,1,0,0,0
9017,7,Desktop,Paid Search,1,1,1,1
9018,7,Tablet,Social,1,0,0,0
9019,7,Mobile,Paid Search,1,0,0,0
9020,7,Mobile,Organic,1,0,0,0
9021,7,Desktop,Paid Search,1,1,1,1
9022,7,Desktop,Social,1,0,0,0
9023,7,Mobile,Social,1,0,0,0
9024,7,Mobile,Paid Search,1,0,0,0
9025,7,Mobile,Paid Search,1,1,1,1
9026,7,Mobile,Social,1,0,0,0
9027,7,Desktop,Direct,1,1,1,1
9028,7,Mobile,Social,1,0,0,0
9029,7,Mobile,Social,1,1,1,1
9030,7,Desktop,Paid Search,1,0,0,0
9031,7,Mobile,Social,1,0,0,0
9032,7,Mobile,Social,1,0,0,0
9033,7,Mobile,Paid Search,1,0,0,0
9034,7,Mobile,Direct,1,1,0,0
9035,7,Mobile,Paid Search,1,1,1,1
9036,7,Mobile,Organic,1,0,0,0
9037,7,Desktop,Email,1,1,1,1
9038,7,Mobile,Paid Search,1,0,0,0
9039,7,Mobile,Email,1,1,1,1
9040,7,Tablet,Email,1,1,1,1
9041,7,Mobile,Paid Search,1,0,0,0
9042,7,Mobile,Email,1,1,0,0
9043,7,Mobile,Organic,1,0,0,0
9044,7,Mobile,Organic,1,1,1,1
9045,7,Desktop,Social,1,1,1,0
9046,7,Mobile,Social,1,0,0,0
9047,7,Mobile,Email,1,1,1,1
9048,7,Mobile,Social,1,0,0,0
9049,7,Desktop,Paid Search,1,1,1,1
9050,7,Tablet,Email,1,0,0,0
9051,7,Desktop,Organic,1,0,0,0
9052,7,Desktop,Organic,1,0,0,0
9053,7,Mobile,Social,1,0,0,0
9054,7,Mobile,Organic,1,0,0,0
9055,7,Mobile,Direct,1,0,0,0
9056,7,Mobile,Direct,1,1,1,1
9057,7,Desktop,Email,1,1,1,1
9058,7,Tablet,Email,1,1,1,1
9059,7,Mobile,Email,1,1,0,0
9060,7,Mobile,Email,1,1,1,1
9061,7,Desktop,Paid Search,1,0,0,0
9062,7,Mobile,Organic,1,1,1,1
9063,7,Mobile,Social,1,0,0,0
9064,7,Mobile,Social,1,1,1,1
9065,7,Desktop,Paid Search,1,1,0,0
9066,7,Desktop,Email,1,1,1,1
9067,7,Desktop,Email,1,0,0,0
9068,7,Desktop,Organic,1,1,1,1
9069,7,Mobile,Paid Search,1,0,0,0
9070,7,Desktop,Social,1,0,0,0
9071,7,Mobile,Organic,1,1,1,1
9072,7,Mobile,Paid Search,1,0,0,0
9073,7,Desktop,Paid Search,1,0,0,0
9074,7,Mobile,Direct,1,1,0,0
9075,7,Desktop,Paid Search,1,0,0,0
9076,7,Desktop,Organic,1,1,0,0
9077,7,Mobile,Social,1,1,0,0
9078,7,Mobile,Paid Search,1,0,0,0
9079,7,Desktop,Social,1,1,1,0
9080,7,Mobile,Email,1,0,0,0
9081,7,Desktop,Paid Search,1,1,1,1
9082,7,Desktop,Email,1,1,0,0
9083,7,Mobile,Organic,1,1,0,0
9084,7,Desktop,Paid Search,1,0,0,0
9085,7,Desktop,Direct,1,0,0,0
9086,7,Desktop,Email,1,0,0,0
9087,7,Mobile,Organic,1,0,0,0
9088,7,Mobile,Paid Search,1,0,0,0
9089,7,Mobile,Organic,1,0,0,0
9090,7,Mobile,Email,1,1,1,1
9091,7,Mobile,Organic,1,0,0,0
9092,7,Mobile,Paid Search,1,0,0,0
9093,7,Desktop,Social,1,0,0,0
9094,7,Mobile,Email,1,0,0,0
9095,7,Mobile,Email,1,1,1,0
9096,7,Desktop,Social,1,0,0,0
9097,7,Tablet,Paid Search,1,1,1,1
9098,7,Mobile,Paid Search,1,0,0,0
9099,7,Mobile,Paid Search,1,0,0,0
9100,7,Desktop,Email,1,0,0,0
9101,7,Mobile,Email,1,0,0,0
9102,7,Desktop,Paid Search,1,1,1,1
9103,7,Tablet,Paid Search,1,1,0,0
9104,7,Desktop,Organic,1,1,0,0
9105,7,Mobile,Social,1,1,1,1
9106,7,Desktop,Social,1,1,1,1
9107,7,Desktop,Direct,1,1,1,0
9108,7,Mobile,Organic,1,1,1,0
9109,7,Desktop,Paid Search,1,1,1,0
9110,7,Mobile,Social,1,1,1,1
9111,7,Mobile,Paid Search,1,0,0,0
9112,7,Desktop,Organic,1,0,0,0
9113,7,Desktop,Organic,1,0,0,0
9114,7,Desktop,Social,1,0,0,0
9115,7,Mobile,Email,1,0,0,0
9116,7,Mobile,Email,1,0,0,0
9117,7,Mobile,Email,1,0,0,0
9118,7,Desktop,Email,1,0,0,0
9119,7,Desktop,Paid Search,1,0,0,0
9120,7,Mobile,Organic,1,0,0,0
9121,7,Desktop,Paid Search,1,0,0,0
9122,7,Mobile,Email,1,1,1,0
9123,7,Desktop,Social,1,1,1,1
9124,7,Mobile,Organic,1,1,0,0
9125,7,Desktop,Email,1,0,0,0
9126,7,Mobile,Email,1,0,0,0
9127,7,Desktop,Social,1,0,0,0
9128,7,Mobile,Email,1,1,1,0
9129,7,Desktop,Paid Search,1,1,1,0
9130,7,Desktop,Organic,1,1,0,0
9131,7,Mobile,Email,1,0,0,0
9132,7,Tablet,Paid Search,1,0,0,0
9133,7,Mobile,Email,1,0,0,0
9134,7,Mobile,Email,1,1,0,0
9135,7,Mobile,Paid Search,1,0,0,0
9136,7,Mobile,Organic,1,0,0,0
9137,7,Desktop,Social,1,1,1,1
9138,7,Mobile,Email,1,0,0,0
9139,7,Mobile,Paid Search,1,0,0,0
9140,7,Mobile,Email,1,1,1,1
9141,7,Mobile,Direct,1,1,1,0
9142,7,Mobile,Email,1,1,1,1
9143,7,Mobile,Email,1,0,0,0
9144,7,Mobile,Paid Search,1,1,1,1
9145,7,Desktop,Organic,1,1,0,0
9146,7,Desktop,Organic,1,0,0,0
9147,7,Mobile,Social,1,0,0,0
9148,7,Desktop,Organic,1,1,1,1
9149,7,Desktop,Paid Search,1,1,1,0
9150,7,Mobile,Organic,1,0,0,0
9151,7,Mobile,Direct,1,1,1,0
9152,7,Mobile,Paid Search,1,0,0,0
9153,7,Mobile,Paid Search,1,1,0,0
9154,7,Desktop,Organic,1,0,0,0
9155,7,Mobile,Email,1,0,0,0
9156,7,Desktop,Social,1,0,0,0
9157,7,Mobile,Paid Search,1,0,0,0
9158,7,Tablet,Email,1,1,1,0
9159,7,Mobile,Social,1,0,0,0
9160,7,Mobile,Paid Search,1,0,0,0
9161,7,Tablet,Paid Search,1,0,0,0
9162,7,Desktop,Email,1,1,0,0
9163,7,Desktop,Social,1,0,0,0
9164,7,Mobile,Email,1,0,0,0
9165,7,Desktop,Direct,1,1,1,1
9166,7,Mobile,Direct,1,0,0,0
9167,7,Desktop,Direct,1,1,1,1
9168,7,Mobile,Paid Search,1,0,0,0
9169,7,Mobile,Email,1,0,0,0
9170,7,Mobile,Direct,1,1,0,0
9171,7,Desktop,Direct,1,0,0,0
9172,7,Mobile,Paid Search,1,1,0,0
9173,7,Desktop,Paid Search,1,1,0,0
9174,7,Desktop,Paid Search,1,0,0,0
9175,7,Mobile,Direct,1,0,0,0
9176,7,Desktop,Paid Search,1,1,1,1
9177,7,Mobile,Paid Search,1,0,0,0
9178,7,Mobile,Organic,1,1,0,0
9179,7,Mobile,Direct,1,1,0,0
9180,7,Desktop,Organic,1,0,0,0
9181,7,Mobile,Organic,1,1,0,0
9182,7,Mobile,Paid Search,1,1,1,1
9183,7,Tablet,Paid Search,1,0,0,0
9184,7,Tablet,Direct,1,0,0,0
9185,7,Mobile,Paid Search,1,1,0,0
9186,7,Mobile,Paid Search,1,1,0,0
9187,7,Mobile,Social,1,0,0,0
9188,7,Desktop,Email,1,1,1,1
9189,7,Mobile,Organic,1,0,0,0
9190,7,Desktop,Social,1,0,0,0
9191,7,Desktop,Paid Search,1,1,0,0
9192,7,Mobile,Paid Search,1,0,0,0
9193,7,Desktop,Email,1,1,1,0
9194,7,Mobile,Paid Search,1,0,0,0
9195,7,Desktop,Email,1,0,0,0
9196,7,Desktop,Paid Search,1,0,0,0
9197,7,Tablet,Social,1,0,0,0
9198,7,Mobile,Paid Search,1,0,0,0
9199,7,Tablet,Paid Search,1,0,0,0
9200,7,Mobile,Paid Search,1,1,1,1
9201,7,Desktop,Paid Search,1,0,0,0
9202,7,Mobile,Email,1,1,0,0
9203,7,Desktop,Organic,1,1,1,1
9204,7,Mobile,Social,1,1,1,0
9205,7,Mobile,Social,1,0,0,0
9206,7,Mobile,Paid Search,1,1,1,0
9207,7,Desktop,Email,1,1,0,0
9208,7,Mobile,Paid Search,1,1,1,0
9209,7,Mobile,Paid Search,1,1,0,0
9210,7,Mobile,Paid Search,1,0,0,0
9211,7,Mobile,Social,1,0,0,0
9212,7,Mobile,Paid Search,1,1,1,0
9213,7,Mobile,Email,1,0,0,0
9214,7,Mobile,Paid Search,1,1,1,1
9215,7,Desktop,Email,1,0,0,0
9216,7,Mobile,Paid Search,1,1,0,0
9217,7,Mobile,Social,1,1,1,0
9218,7,Tablet,Email,1,1,0,0
9219,7,Desktop,Email,1,1,1,0
9220,7,Tablet,Organic,1,1,1,0
9221,7,Mobile,Email,1,0,0,0
9222,7,Desktop,Paid Search,1,0,0,0
9223,7,Mobile,Email,1,1,0,0
9224,7,Mobile,Direct,1,1,1,1
9225,7,Desktop,Email,1,0,0,0
9226,7,Mobile,Email,1,0,0,0
9227,7,Mobile,Social,1,1,1,1
9228,7,Mobile,Email,1,1,1,0
9229,7,Mobile,Organic,1,0,0,0
9230,7,Mobile,Paid Search,1,1,1,1
9231,7,Desktop,Email,1,0,0,0
9232,7,Mobile,Paid Search,1,1,1,1
9233,7,Desktop,Organic,1,0,0,0
9234,7,Desktop,Organic,1,1,1,0
9235,7,Mobile,Organic,1,0,0,0
9236,7,Desktop,Social,1,0,0,0
9237,7,Mobile,Email,1,1,1,1
9238,7,Desktop,Social,1,0,0,0
9239,7,Desktop,Organic,1,1,1,1
9240,7,Mobile,Email,1,1,1,0
9241,7,Mobile,Organic,1,1,1,1
9242,7,Desktop,Paid Search,1,0,0,0
9243,7,Mobile,Direct,1,0,0,0
9244,7,Mobile,Email,1,0,0,0
9245,7,Desktop,Paid Search,1,1,1,1
9246,7,Mobile,Social,1,1,1,0
9247,7,Mobile,Paid Search,1,1,1,1
9248,7,Desktop,Email,1,0,0,0
9249,7,Mobile,Paid Search,1,0,0,0
9250,7,Mobile,Organic,1,0,0,0
9251,7,Desktop,Email,1,0,0,0
9252,7,Tablet,Social,1,1,1,1
9253,7,Mobile,Social,1,1,1,1
9254,7,Mobile,Email,1,0,0,0
9255,7,Mobile,Organic,1,1,1,0
9256,7,Mobile,Social,1,1,0,0
9257,7,Mobile,Social,1,0,0,0
9258,7,Tablet,Social,1,1,1,1
9259,7,Mobile,Organic,1,1,0,0
9260,7,Mobile,Social,1,1,1,1
9261,7,Mobile,Paid Search,1,1,1,1
9262,7,Desktop,Paid Search,1,0,0,0
9263,7,Desktop,Paid Search,1,0,0,0
9264,7,Mobile,Email,1,1,1,1
9265,7,Mobile,Paid Search,1,1,0,0
9266,7,Mobile,Email,1,1,1,1
9267,7,Desktop,Email,1,0,0,0
9268,7,Mobile,Email,1,0,0,0
9269,7,Mobile,Organic,1,0,0,0
9270,7,Mobile,Social,1,0,0,0
9271,7,Desktop,Social,1,0,0,0
9272,7,Tablet,Social,1,1,1,1
9273,7,Desktop,Paid Search,1,0,0,0
9274,7,Desktop,Email,1,0,0,0
9275,7,Mobile,Organic,1,1,1,1
9276,7,Desktop,Email,1,0,0,0
9277,7,Mobile,Email,1,0,0,0
9278,7,Mobile,Social,1,1,1,0
9279,7,Mobile,Email,1,0,0,0
9280,7,Mobile,Organic,1,1,1,1
9281,7,Desktop,Email,1,1,0,0
9282,7,Tablet,Organic,1,1,1,0
9283,7,Mobile,Paid Search,1,1,1,1
9284,7,Desktop,Social,1,0,0,0
9285,7,Desktop,Direct,1,0,0,0
9286,7,Mobile,Social,1,0,0,0
9287,7,Tablet,Organic,1,1,1,1
9288,7,Mobile,Paid Search,1,0,0,0
9289,7,Desktop,Organic,1,0,0,0
9290,7,Mobile,Social,1,1,1,1
9291,7,Desktop,Email,1,0,0,0
9292,7,Desktop,Paid Search,1,0,0,0
9293,7,Desktop,Social,1,1,1,1
9294,7,Desktop,Social,1,1,1,0
9295,7,Tablet,Email,1,0,0,0
9296,7,Mobile,Social,1,0,0,0
9297,7,Mobile,Organic,1,0,0,0
9298,7,Mobile,Email,1,1,0,0
9299,7,Tablet,Email,1,0,0,0
9300,7,Mobile,Email,1,1,1,0
9301,7,Mobile,Paid Search,1,0,0,0
9302,7,Desktop,Social,1,0,0,0
9303,7,Desktop,Paid Search,1,0,0,0
9304,7,Desktop,Email,1,1,1,1
9305,7,Desktop,Paid Search,1,1,0,0
9306,7,Mobile,Email,1,1,1,0
9307,7,Mobile,Paid Search,1,0,0,0
9308,7,Mobile,Social,1,1,1,1
9309,7,Mobile,Paid Search,1,1,1,1
9310,7,Mobile,Email,1,0,0,0
9311,7,Desktop,Social,1,1,1,1
9312,7,Desktop,Social,1,0,0,0
9313,7,Tablet,Social,1,0,0,0
9314,7,Mobile,Paid Search,1,0,0,0
9315,7,Mobile,Paid Search,1,0,0,0
9316,7,Desktop,Paid Search,1,0,0,0
9317,7,Mobile,Social,1,0,0,0
9318,7,Tablet,Organic,1,1,1,1
9319,7,Desktop,Email,1,0,0,0
9320,7,Mobile,Email,1,1,1,1
9321,7,Desktop,Paid Search,1,0,0,0
9322,7,Mobile,Paid Search,1,1,1,1
9323,7,Desktop,Direct,1,1,0,0
9324,7,Mobile,Email,1,0,0,0
9325,7,Desktop,Social,1,1,1,1
9326,7,Mobile,Paid Search,1,1,0,0
9327,7,Mobile,Paid Search,1,1,1,1
9328,7,Mobile,Organic,1,0,0,0
9329,7,Mobile,Email,1,1,0,0
9330,7,Mobile,Paid Search,1,0,0,0
9331,7,Mobile,Social,1,1,1,1
9332,7,Desktop,Social,1,1,1,0
9333,7,Mobile,Email,1,1,1,1
9334,7,Tablet,Paid Search,1,0,0,0
9335,7,Mobile,Email,1,1,0,0
9336,7,Desktop,Paid Search,1,1,0,0
9337,7,Desktop,Paid Search,1,0,0,0
9338,7,Mobile,Paid Search,1,0,0,0
9339,7,Mobile,Paid Search,1,1,1,1
9340,7,Mobile,Social,1,1,1,1
9341,7,Mobile,Organic,1,1,1,1
9342,7,Mobile,Direct,1,0,0,0
9343,7,Desktop,Paid Search,1,1,1,1
9344,7,Desktop,Organic,1,0,0,0
9345,7,Desktop,Organic,1,0,0,0
9346,7,Mobile,Email,1,1,1,1
9347,7,Mobile,Direct,1,0,0,0
9348,7,Desktop,Social,1,1,0,0
9349,7,Mobile,Social,1,0,0,0
9350,7,Mobile,Email,1,0,0,0
9351,7,Desktop,Paid Search,1,1,0,0
9352,7,Mobile,Email,1,0,0,0
9353,7,Desktop,Paid Search,1,0,0,0
9354,7,Mobile,Paid Search,1,1,1,1
9355,7,Desktop,Paid Search,1,1,1,0
9356,7,Mobile,Email,1,1,1,1
9357,7,Desktop,Paid Search,1,0,0,0
9358,7,Mobile,Paid Search,1,1,0,0
9359,7,Mobile,Direct,1,0,0,0
9360,7,Mobile,Social,1,0,0,0
9361,7,Mobile,Email,1,0,0,0
9362,7,Mobile,Email,1,0,0,0
9363,7,Mobile,Organic,1,0,0,0
9364,7,Mobile,Paid Search,1,1,1,1
9365,7,Mobile,Organic,1,1,1,1
9366,7,Mobile,Organic,1,0,0,0
9367,7,Desktop,Organic,1,1,1,1
9368,7,Tablet,Email,1,1,0,0
9369,7,Desktop,Email,1,0,0,0
9370,7,Mobile,Paid Search,1,1,0,0
9371,7,Desktop,Email,1,1,0,0
9372,7,Mobile,Organic,1,0,0,0
9373,7,Desktop,Organic,1,0,0,0
9374,7,Mobile,Paid Search,1,1,1,1
9375,7,Desktop,Organic,1,1,1,1
9376,7,Mobile,Social,1,1,1,1
9377,7,Mobile,Email,1,0,0,0
9378,7,Mobile,Direct,1,0,0,0
9379,7,Desktop,Paid Search,1,0,0,0
9380,7,Desktop,Paid Search,1,0,0,0
9381,7,Mobile,Organic,1,0,0,0
9382,7,Mobile,Social,1,0,0,0
9383,7,Desktop,Paid Search,1,0,0,0
9384,7,Tablet,Paid Search,1,0,0,0
9385,7,Mobile,Paid Search,1,0,0,0
9386,7,Mobile,Social,1,0,0,0
9387,7,Desktop,Social,1,1,1,1
9388,7,Mobile,Organic,1,0,0,0
9389,7,Mobile,Email,1,0,0,0
9390,7,Mobile,Direct,1,0,0,0
9391,7,Mobile,Email,1,0,0,0
9392,7,Mobile,Email,1,1,1,1
9393,7,Mobile,Paid Search,1,0,0,0
9394,7,Desktop,Email,1,0,0,0
9395,7,Desktop,Organic,1,1,1,1
9396,7,Mobile,Organic,1,0,0,0
9397,7,Desktop,Email,1,1,0,0
9398,7,Mobile,Paid Search,1,1,0,0
9399,7,Desktop,Social,1,1,1,1
9400,7,Tablet,Direct,1,0,0,0
9401,7,Mobile,Email,1,0,0,0
9402,7,Mobile,Paid Search,1,1,0,0
9403,7,Desktop,Email,1,0,0,0
9404,7,Tablet,Paid Search,1,1,1,1
9405,7,Desktop,Organic,1,1,0,0
9406,7,Mobile,Email,1,1,1,1
9407,7,Mobile,Email,1,0,0,0
9408,7,Mobile,Paid Search,1,0,0,0
9409,7,Desktop,Social,1,0,0,0
9410,7,Mobile,Email,1,1,1,0
9411,7,Mobile,Organic,1,0,0,0
9412,7,Desktop,Email,1,1,1,0
9413,7,Desktop,Direct,1,0,0,0
9414,7,Mobile,Paid Search,1,0,0,0
9415,7,Desktop,Paid Search,1,0,0,0
9416,7,Desktop,Social,1,1,1,1
9417,7,Mobile,Social,1,0,0,0
9418,7,Mobile,Email,1,0,0,0
9419,7,Desktop,Direct,1,0,0,0
